Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
        0.017, -0.001621734933, 0.197900339961, 0.144327372313, -95.510383606, -70.4528274536, 4823.43408203, -3.61492323875, 1.90635335445
        0.018, -0.00127073773183, 0.197793722153, 0.144130274653, -95.9498062134, -73.285484314, 4823.75927734, -3.58969736099, 2.02195167542
        0.019, -0.000928923895117, 0.19768832624, 0.143936023116, -94.9132003784, -76.0572052002, 4824.08007812, -3.56497263908, 2.13487696648
         0.02, -0.000605354842264, 0.19758400321, 0.143744647503, -92.5159683228, -78.7691268921, 4824.39355469, -3.54074048996, 2.24516916275
        0.021, -0.000308127782773, 0.197480633855, 0.143556177616, -88.9051208496, -81.4224319458, 4824.69677734, -3.5169916153, 2.35287547112
        0.022, -4.42052878498e-05, 0.197378247976, 0.143370643258, -84.2535629272, -84.0183258057, 4824.98828125, -3.49371767044, 2.45805001259
        0.023, 0.000180716000614, 0.197276860476, 0.143188089132, -78.7541427612, -86.5580444336,   4825.265625, -3.47090911865,   2.560754776
        0.024, 0.000362296355888, 0.197176620364, 0.143008500338, -72.6132965088, -89.0428390503, 4825.52783203, -3.44855666161, 2.66105914116
        0.025, 0.000497602857649, 0.197077646852, 0.142831891775, -66.0447692871, -91.4740066528,  4825.7734375, -3.42665100098, 2.75903916359
        0.026, 0.000585118774325, 0.196980148554, 0.142658248544, -59.2633743286, -93.8528518677, 4826.00097656, -3.40518260002, 2.85477757454
        0.027, 0.000624713604338, 0.196884319186, 0.142487585545, -52.4790306091, -96.1806945801, 4826.21044922, -3.38414120674, 2.94836235046
        0.028, 0.000617577286903, 0.196790367365, 0.142319843173, -45.8912734985, -98.4588623047, 4826.40185547, -3.36351728439, 3.03988528252
        0.029, 0.000566120666917, 0.196698471904, 0.142155006528, -39.6842765808, -100.688674927, 4826.57470703, -3.3433008194, 3.12944078445
         0.03, 0.000473847816465, 0.19660885632, 0.141993016005, -34.0225791931, -102.871459961, 4826.72949219, -3.32348203659, 3.21712327003
        0.031, 0.000345204462064, 0.196521669626, 0.141833841801, -29.0475387573, -105.008483887,  4826.8671875, -3.30405092239, 3.30302548409
        0.032, 0.000185407785466, 0.196437090635, 0.141677394509, -24.8746376038, -107.101013184, 4826.98876953, -3.28499770164, 3.38723683357
        0.033, 2.63549253532e-07, 0.196355208755, 0.141523629427, -21.5916137695, -109.150238037, 4827.09521484, -3.26631331444, 3.46984028816
        0.034, -0.000204023788683, 0.196276113391, 0.141372457147, -19.2574634552, -111.157325745, 4827.18798828, -3.24798846245, 3.55091166496
        0.035, -0.000421042495873, 0.19619987905, 0.141223788261, -17.9022922516, -113.12335968, 4827.26806641, -3.23001432419, 3.63051795959
        0.036, -0.00064436084358, 0.196126490831, 0.141077563167, -17.5279636383, -115.049362183, 4827.33789062, -3.21238255501, 3.70871520042
        0.037, -0.000867705617566, 0.196055933833, 0.140933677554, -18.109495163, -116.936294556, 4827.39794922, -3.19508504868, 3.78554916382
        0.038, -0.00108512688894, 0.195988163352, 0.140792056918, -19.5971240997, -118.78502655, 4827.45019531, -3.17811441422, 3.86105513573
        0.039, -0.00129114545416, 0.195923089981, 0.140652611852, -21.9189510345, -120.596389771, 4827.49658203, -3.16146349907, 3.93525743484
         0.04, -0.001480880077, 0.19586057961, 0.140515252948, -24.984046936, -122.371124268, 4827.53759766, -3.1451253891, 4.00817060471
        0.041, -0.00165015121456, 0.195800483227, 0.140379905701, -28.6859531403, -124.109924316, 4827.57519531, -3.12909436226, 4.07980155945
        0.042, -0.00179556000512, 0.19574265182, 0.140246480703, -32.9063949585, -125.813407898, 4827.61083984, -3.11336398125, 4.15014839172
        0.043, -0.0019145385595, 0.195742785931, 0.140117883682, -37.5191764832, -127.482414246, 4827.64404297, -3.09801149368, 4.21919488907
        0.044, -0.00200539687648, 0.195632994175, 0.139985084534, -42.3939819336, -129.116195679, 4827.67822266, -3.08278656006, 4.28693771362
        0.045, -0.00206728186458, 0.195633023977, 0.139859855175, -47.4003486633, -130.71736145,  4827.7109375, -3.06800532341, 4.35337114334
        0.046, -0.00210021506064, 0.195530071855, 0.139730602503, -52.4110679626, -132.284362793, 4827.74560547, -3.05335021019, 4.41847515106
        0.047, -0.002104987856, 0.195530295372, 0.139608487487, -57.3057250977, -133.819671631, 4827.78027344, -3.0391201973, 4.48224258423
        0.048, -0.00208315695636, 0.19543223083, 0.13948251307, -61.9734687805, -135.321792603, 4827.81640625, -3.0250146389, 4.54465723038
