type,latitude,longitude,left_latitude,left_longitude,right_latitude,right_longitude,node_0_latitude,node_0_longitude,node_1_latitude,node_1_longitude,node_2_latitude,node_2_longitude,node_3_latitude,node_3_longitude,node_4_latitude,node_4_longitude,node_5_latitude,node_5_longitude,node_6_latitude,node_6_longitude,node_7_latitude,node_7_longitude,node_8_latitude,node_8_longitude,node_9_latitude,node_9_longitude
2509,25.48730583,51.45671281,25.48735865711965,51.456724990947706,25.487253002879353,51.45670062906301,25.48734985259978,51.45672296078901,25.48734104807988,51.45672093063061,25.487332243559948,51.45671890047252,25.487323439039994,51.456716870314715,25.487314634520015,51.45671484015721,25.487297025479958,51.45671077984309,25.487288220959897,51.45670874968648,25.487279416439797,51.45670671953017,25.487270611919676,51.456704689374156,25.487261807399527,51.456702659218436
2510,25.48730766,51.45670307,25.487360487119613,51.456715250948086,25.48725483287938,51.456690889062635,25.487351682599744,51.456713220789325,25.48734287807985,51.45671119063087,25.487334073559925,51.456709160472705,25.48732526903998,51.45670713031485,25.487316464520003,51.45670510015727,25.48729885547996,51.45670103984303,25.487290050959903,51.45669900968636,25.487281246439814,51.45669697952998,25.487272441919696,51.4566949493739,25.487263637399554,51.45669291921812
2511,25.48730949,51.45669333,25.48736230998363,51.45670554886729,25.48725667001537,51.45668111114345,25.487353506653093,51.45670351238866,25.48734470332253,51.45670147591033,25.487335899991937,51.4566994394323,25.487327096661325,51.45669740295457,25.487318293330677,51.456695366477135,25.4873006866693,51.456691293523164,25.48729188333857,51.45668925704662,25.48728308000781,51.45668722057038,25.487274276677024,51.45668518409444,25.48726547334621,51.45668314761879
2512,25.48731133,51.4566836,25.48736413793359,51.45669588262134,25.487258522065392,51.45667131738945,25.487355336611397,51.45669383551704,25.487346535289173,51.456691788413025,25.48733773396692,51.45668974130932,25.487328932644644,51.45668769420591,25.487320131322335,51.45668564710281,25.487302528677635,51.45668155289749,25.487293727355244,51.456679505795286,25.48728492603282,51.45667745869338,25.487276124710373,51.456675411591775,25.487267323387897,51.456673364490456
2513,25.48731318,51.45667386,25.487365987933554,51.456686142621734,25.487260372065432,51.45666157738906,25.487357186611366,51.45668409551736,25.487348385289145,51.456682048413285,25.4873395839669,51.456680001309515,25.48733078264463,51.45667795420604,25.487321981322328,51.45667590710287,25.487304378677642,51.456671812897426,25.487295577355255,51.456669765795155,25.487286776032843,51.45666771869318,25.4872779747104,51.45666567159151,25.487269173387926,51.45666362449013
2514,25.48731502,51.45666413,25.48736783396499,51.45667638075433,25.487262206034,51.45665187925644,25.487359031637556,51.45667433896119,25.487350229310103,51.45667229716836,25.487341426982614,51.45667025537582,25.487332624655107,51.45666821358358,25.487323822327564,51.45666617179164,25.4873062176724,51.45666208820867,25.487297415344777,51.45666004641762,25.487288613017125,51.456658004626874,25.48727981068944,51.45665596283643,25.487271008361734,51.45665392104628
2515,25.48731686,51.45665439,25.487369681119567,51.456666602840144,25.487264038879427,51.456642177170586,25.48736087759971,51.45666456736603,25.487352074079823,51.45666253189223,25.487343270559904,51.45666049641873,25.487334467039965,51.45665846094552,25.487325663519997,51.45665642547261,25.487308056479975,51.456652354527684,25.48729925295992,51.45665031905567,25.48729044943984,51.45664828358395,25.48728164591973,51.456646248112534,25.48727284239959,51.45664421264141
2516,25.48731869,51.45664465,25.48737151711941,51.456656830950266,25.487265862879582,51.456632469060445,25.487362712599577,51.45665480079114,25.48735390807972,51.456652770632324,25.487345103559825,51.45665074047379,25.487336299039914,51.45664871031557,25.487327494519967,51.45664668015764,25.487309885479995,51.45664261984267,25.48730108095997,51.45664058968563,25.487292276439913,51.45663855952888,25.48728347191983,51.45663652937244,25.48727466739972,51.4566344992163
2517,25.48732052,51.45663491,25.48737335310629,51.45664705904228,25.48726768689271,51.45662276096839,25.487364547588644,51.45664503420115,25.487355742070967,51.456643009360334,25.487346936553266,51.45664098451981,25.487338131035543,51.45663895967957,25.48732932551778,51.456636934839636,25.48731171448219,51.45663288516065,25.487302908964345,51.45663086032161,25.487294103446477,51.45662883548286,25.487285297928587,51.456626810644416,25.48727649241066,51.456624785806255
2518,25.48732234,51.45662517,25.487375173106255,51.45663731904265,25.487269506892748,51.456613020968035,25.487366367588617,51.45663529420147,25.487357562070947,51.45663326936059,25.487348756553253,51.45663124451999,25.48733995103553,51.4566292196797,25.487331145517775,51.456627194839704,25.487313534482194,51.456623145160606,25.487304728964357,51.4566211203215,25.487295923446496,51.45661909548269,25.487287117928606,51.45661707064418,25.487278312410687,51.45661504580596
2519,25.48732417,51.45661543,25.48737699711931,51.45662761095136,25.487271342879687,51.45660324905935,25.487368192599494,51.45662558079206,25.487359388079653,51.45662355063305,25.48735058355978,51.45662152047434,25.48734177903988,51.45661949031593,25.48733297451995,51.456617460157815,25.487315365480015,51.45661339984248,25.487306560960008,51.45661136968526,25.487297756439965,51.456609339528335,25.4872889519199,51.456607309371705,25.487280147399808,51.456605279215374
2520,25.487326,51.45660569,25.487378821119396,51.45661790284197,25.487273178879597,51.45659347716878,25.487370017599563,51.45661586736757,25.487361214079705,51.456613831893456,25.48735241055982,51.456611796419644,25.48734360703991,51.45660976094614,25.487334803519968,51.45660772547292,25.48731719648,51.456603654527385,25.487308392959978,51.45660161905507,25.48729958943992,51.45659958358305,25.48729078591984,51.456597548111326,25.487281982399736,51.4565955126399
2521,25.48732784,51.45659595,25.48738065998895,51.4566081688409,25.48727502001004,51.45658373116984,25.48737185665753,51.45660613236667,25.487363053326078,51.456604095892736,25.4873542499946,51.456602059419104,25.487345446663095,51.45660002294577,25.487336643331556,51.45659798647274,25.48731903666841,51.45659391352756,25.48731023333679,51.456591877055416,25.487301430005143,51.456589840583575,25.48729262667347,51.45658780411203,25.48728382334177,51.45658576764079
2522,25.48732967,51.45658622,25.487382495991756,51.4565984069517,25.48727684400724,51.45657403305902,25.48737369165986,51.45659637579234,25.487364887327942,51.456594344633274,25.487356082995998,51.45659231347451,25.48734727866403,51.45659028231605,25.487338474332027,51.456588251157875,25.48732086566794,51.45658418884243,25.487312061335857,51.456582157685155,25.487303257003745,51.45658012652817,25.487294452671605,51.45657809537149,25.487285648339434,51.456576064215106
2523,25.4873315,51.45657648,25.48738433310609,51.45658862904446,25.48727866689292,51.45656433096622,25.48737552758848,51.456586604202975,25.487366722070835,51.45658457936179,25.48735791655317,51.45658255452089,25.487349111035474,51.4565805296803,25.48734030551775,51.45657850484,25.48732269448222,51.45657445516029,25.487313888964415,51.4565724303209,25.48730508344658,51.45657040548178,25.48729627792872,51.45656838064297,25.487287472410834,51.45656635580445
2524,25.48733332,51.45656674,25.487386183910708,51.45657872346454,25.487280456088328,51.45655475654602,25.48737737325899,51.456576726219716,25.487368562607248,51.45657472897519,25.487359751955477,51.45657273173095,25.487350941303678,51.45657073448701,25.487342130651854,51.45656873724336,25.487324509348124,51.45656474275694,25.487315698696218,51.45656274551417,25.487306888044287,51.45656074827169,25.487298077392325,51.456558751029505,25.48728926674034,51.45655675378761
2525,25.4873351,51.45655699,25.487387982624007,51.45656887170304,25.487282217375036,51.456545108307424,25.4873791688534,51.456566891418476,25.487370355082778,51.4565649111342,25.48736154131212,51.45656293085022,25.48735272754144,51.45656095056652,25.48734391377073,51.45655897028312,25.48732628622924,51.456555009717185,25.48731747245845,51.456553029434644,25.487308658687635,51.45655104915241,25.487299844916794,51.45654906887045,25.48729103114593,51.45654708858879
2526,25.48733689,51.45654724,25.487389772623974,51.456559121703414,25.487284007375077,51.45653535830704,25.487380958853375,51.45655714141879,25.48737214508275,51.45655516113445,25.4873633313121,51.456553180850406,25.48735451754143,51.45655120056664,25.487345703770725,51.45654922028318,25.487328076229247,51.45654525971712,25.487319262458463,51.45654327943452,25.487310448687655,51.456541299152214,25.48730163491682,51.4565393188702,25.487292821145964,51.456537338588475
2527,25.48733867,51.45653749,25.48739155262395,51.45654937170374,25.487285787375107,51.45652560830672,25.48738273885336,51.456547391419065,25.487373925082736,51.45654541113467,25.48736511131209,51.456543430850566,25.487356297541425,51.45654145056676,25.487347483770723,51.45653947028323,25.487329856229252,51.456535509717064,25.48732104245848,51.45653352943441,25.487312228687674,51.456531549152054,25.487303414916845,51.45652956886998,25.487294601145987,51.45652758858821
2528,25.48734046,51.45652774,25.487393330890136,51.45653968561712,25.487287589108895,51.4565157943934,25.48738451907518,51.4565376946802,25.4873757072602,51.45653570374358,25.487366895445188,51.45653371280725,25.487358083630152,51.45653172187121,25.487349271815084,51.45652973093546,25.48733164818488,51.45652574906484,25.48732283636974,51.45652375812996,25.487314024554564,51.45652176719538,25.48730521273937,51.45651977626109,25.487296400924144,51.456517785327094
2529,25.48734226,51.45651799,25.487395123911135,51.45652997346309,25.487289396087892,51.45650600654746,25.487386313259343,51.45652797621851,25.48737750260753,51.45652597897422,25.487368691955684,51.45652398173023,25.48735988130382,51.45652198448653,25.487351070651922,51.45651998724312,25.487333449348043,51.456515992757176,25.48732463869607,51.45651399551465,25.487315828044064,51.45651199827241,25.487307017392034,51.456510001030466,25.48729820673998,51.45650800378881
2530,25.48734406,51.45650825,25.48739691800594,51.45652026538906,25.487291201993095,51.45649623462152,25.487388108338344,51.45651826282349,25.48737929867073,51.4565162602582,25.487370489003087,51.45651425769321,25.487361679335425,51.456512255128516,25.487352869667724,51.45651025256411,25.487335250332254,51.45650624743619,25.487326440664475,51.45650424487267,25.487317630996667,51.45650224230943,25.48730882132884,51.4565002397465,25.48730001166098,51.45649823718386
2531,25.48734587,51.4564985,25.487398728005903,51.45651051538939,25.487293011993117,51.45648648462118,25.487389918338316,51.45650851282376,25.487381108670707,51.45650651025842,25.48737229900307,51.456504507693374,25.487363489335408,51.456502505128626,25.487354679667714,51.45650050256417,25.487337060332255,51.45649649743613,25.48732825066448,51.45649449487255,25.48731944099668,51.45649249230927,25.487310631328853,51.45649048974628,25.487301821661003,51.45648848718358
2532,25.48734767,51.45648876,25.48740053980313,51.45650071152069,25.4872948001959,51.45647680848983,25.48739172816934,51.45649871959984,25.487382916535523,51.45649672767929,25.48737410490168,51.45649473575903,25.487365293267814,51.45649274383906,25.487356481633917,51.45649075191938,25.48733885836605,51.456486768080914,25.487330046732072,51.45648477616211,25.48732123509807,51.456482784243605,25.48731242346404,51.45648079232539,25.487303611829986,51.45647880040747
2533,25.48734946,51.45647901,25.48740235430485,51.45649082772219,25.4872965656942,51.456467192288216,25.487393538587444,51.4564888581011,25.487384722870004,51.456486888480306,25.48737590715254,51.45648491885979,25.487367091435054,51.45648294923958,25.48735827571754,51.45648097961964,25.487340644282433,51.45647704038065,25.487331828564837,51.456475070761584,25.48732301284722,51.456473101142805,25.487314197129574,51.456471131524324,25.487305381411897,51.45646916190612
2534,25.48735122,51.45646926,25.487404126968155,51.45648100794892,25.487298313030923,51.45645751206143,25.487395309140194,51.45647904995672,25.487386491312204,51.4564770919648,25.487377673484193,51.456475133973164,25.487368855656158,51.45647317598182,25.48736003782809,51.456471217990774,25.487342402171883,51.45646730200952,25.487333584343745,51.45646534401933,25.487324766515577,51.45646338602942,25.48731594868738,51.4564614280398,25.487307130859165,51.45645947005047
2535,25.48735299,51.4564595,25.487405896968124,51.45647124794925,25.487300083030945,51.456447752061095,25.487397079140166,51.45646928995699,25.487388261312184,51.456467331965015,25.487379443484173,51.45646537397333,25.487370625656144,51.456463415981936,25.487361807828083,51.45646145799082,25.487344172171888,51.45645754200947,25.48733535434375,51.45645558401922,25.48732653651559,51.45645362602925,25.4873177186874,51.456451668039584,25.487308900859183,51.456449710050194
2536,25.48735475,51.45644975,25.487407661704324,51.45646147174243,25.48730183829475,51.4564380282679,25.487398843087004,51.456459518117974,25.487390024469654,51.4564575644938,25.48738120585228,51.456455610869924,25.48737238723488,51.45645365724633,25.48736356861745,51.456451703623024,25.487345931382524,51.45644779637726,25.487337112765022,51.45644584275482,25.487328294147492,51.45644388913266,25.48731947552994,51.45644193551078,25.487310656912356,51.4564399818892
2537,25.48735651,51.45644,25.487409428511445,51.45645168396941,25.48730359148764,51.456428316040885,25.4874006087596,51.456449736640465,25.487391789007734,51.456447789311795,25.48738296925584,51.45644584198342,25.48737414950392,51.45644389465532,25.487365329751974,51.45644194732752,25.487347690248004,51.456438052672766,25.487338870495982,51.456436105345816,25.48733005074393,51.45643415801916,25.487321230991856,51.45643221069278,25.487312411239763,51.456430263366684
2538,25.48735826,51.45643024,25.48741117955014,51.45644191819464,25.487305340448945,51.45641856181565,25.487402359625175,51.45643997182815,25.487393539700193,51.456438025461956,25.487384719775182,51.45643607909604,25.48737589985015,51.45643413273041,25.48736707992509,51.45643218636506,25.487349440074883,51.45642829363523,25.48734062014975,51.45642634727075,25.487331800224585,51.45642440090654,25.487322980299396,51.456422454542626,25.487314160374186,51.456420508179
2539,25.48736002,51.45642048,25.48741293851684,51.45643216393976,25.48730710148224,51.45640879607052,25.487404118764097,51.45643021661575,25.48739529901133,51.456428269292026,25.487386479258532,51.456426321968586,25.487377659505714,51.456424374645444,25.487368839752868,51.45642242732258,25.4873512002471,51.4564185326777,25.48734238049418,51.4564165853557,25.487333560741234,51.456414638033976,25.48732474098826,51.45641269071254,25.48731592123526,51.45641074339139
2540,25.48736177,51.45641073,25.48741468851681,51.4564224139401,25.48730885148227,51.456399046070196,25.48740586876407,51.45642046661604,25.48739704901131,51.45641851929226,25.487388229258517,51.45641657196877,25.487379409505703,51.456414624645554,25.487370589752864,51.45641267732264,25.487352950247107,51.45640878267765,25.48734413049419,51.45640683535559,25.48733531074125,51.456404888033816,25.48732649098828,51.45640294071232,25.48731767123529,51.456400993391114
2541,25.48736353,51.45640097,25.487416472465824,51.45641252002423,25.487310587533276,51.45638941998593,25.487407648721582,51.45641059501949,25.487398824977312,51.45640867001502,25.48739000123302,51.456406745010845,25.487381177488707,51.45640482000694,25.487372353744366,51.45640289500332,25.48735470625561,51.45639904499694,25.487345882511192,51.45639711999417,25.487337058766748,51.45639519499169,25.487328235022286,51.45639326998948,25.48731941127779,51.456391344987566
2542,25.48736524,51.45639121,25.487418222935744,51.45640252998699,25.487312257063387,51.456379890022994,25.487409392446512,51.45640064332179,25.48740056195726,51.45639875665688,25.487391731467973,51.45639686999225,25.487382900978677,51.45639498332789,25.487374070489345,51.4563930966638,25.48735640951062,51.45638932333647,25.487347579021225,51.456387436673225,25.487338748531798,51.456385550010246,25.48732991804235,51.45638366334755,25.487321087552882,51.456381776685134
2543,25.48736693,51.45638144,25.487419919487493,51.456392722288115,25.487313940511648,51.456370157721835,25.487411087906302,51.45639084190607,25.48740225632509,51.45638896152431,25.487393424743853,51.45638708114282,25.48738459316259,51.4563852007616,25.48737576158131,51.45638332038067,25.487358098418664,51.45637955961962,25.487349266837313,51.45637767923951,25.48734043525593,51.456375798859675,25.487331603674523,51.45637391848012,25.487322772093098,51.456372038100845
2544,25.48736863,51.45637167,25.487421619487467,51.45638295228843,25.487315640511675,51.456360387721524,25.48741278790628,51.45638107190633,25.48740395632507,51.45637919152451,25.487395124743838,51.45637731114297,25.487386293162583,51.4563754307617,25.4873774615813,51.45637355038072,25.48735979841867,51.456369789619565,25.48735096683732,51.456367909239404,25.48734213525594,51.45636602885952,25.487333303674543,51.45636414847991,25.48732447209312,51.45636226810058
2545,25.48737032,51.4563619,25.48742332612786,51.45637308594673,25.487317313871294,51.456350714063134,25.48741449177328,51.456371221621595,25.48740565741867,51.45636935729672,25.487396823064035,51.456367492972134,25.487387988709383,51.45636562864781,25.487379154354702,51.45636376432377,25.487361485645273,51.4563600356765,25.48735265129052,51.45635817135328,25.487343816935752,51.456356307030326,25.487334982580954,51.45635444270766,25.487326148226135,51.45635257838526
2546,25.48737199,51.45635213,25.48742502448163,51.456363149777744,25.48731895551755,51.45634111023199,25.487416185401415,51.45636131314745,25.48740734632117,51.45635947651742,25.48739850724091,51.456357639887656,25.48738966816063,51.45635580325817,25.487380829080326,51.456353966628946,25.48736315091965,51.45635029337132,25.487354311839276,51.456348456742916,25.48734547275888,51.45634662011478,25.48733663367846,51.45634478348691,25.487327794598016,51.456342946859316
2547,25.48737363,51.45634235,25.487426687943664,51.456353230289814,25.487320572055538,51.456331469719785,25.48741784495311,51.45635141690751,25.487409001962533,51.456349603525474,25.487400158971933,51.4563477901437,25.48739131598131,51.4563459767622,25.487382472990664,51.45634416338097,25.487364787009312,51.4563405366193,25.4873559440186,51.456338723238865,25.487347101027865,51.45633690985869,25.48733825803711,51.45633509647879,25.487329415046336,51.456333283099156
2548,25.48737526,51.45633256,25.48742832331374,51.456343408102434,25.487322196685465,51.456321711907144,25.487419479428173,51.4563416000847,25.48741063554258,51.456339792067226,25.487401791656968,51.45633798405002,25.487392947771333,51.45633617603308,25.487384103885677,51.45633436801641,25.487366416114295,51.456330751983856,25.487357572228575,51.45632894396798,25.48734872834283,51.45632713595238,25.487339884457064,51.45632532793704,25.48733104057127,51.45632351992195
2549,25.48737689,51.45632278,25.48742995242051,51.45633363346335,25.4873238275787,51.456311926546235,25.48742110868381,51.45633182455213,25.487412264947096,51.45633001564117,25.487403421210352,51.456328206730475,25.487394577473594,51.45632639782005,25.487385733736808,51.456324588909894,25.48736804626317,51.45632097109038,25.48735920252632,51.45631916218102,25.487350358789445,51.45631735327192,25.487341515052552,51.45631554436309,25.487332671315638,51.45631373545453
2550,25.48737852,51.456313,25.48743162131974,51.456323617415755,25.487325418679504,51.456302382593634,25.487422771099837,51.456321847845814,25.48741392087991,51.45632007827612,25.487405070659964,51.456318308706706,25.48739622044,51.45631653913754,25.48738737022001,51.45631476956864,25.487369669779966,51.456311230431616,25.487360819559918,51.4563094608635,25.487351969339844,51.45630769129564,25.48734311911975,51.456305921728045,25.487334268899637,51.456304152160705
2551,25.48738008,51.4563032,25.48743322368191,51.45631355403106,25.48732693631737,51.4562928459781,25.487424366401644,51.45631182835858,25.48741550912135,51.45631010268636,25.487406651841045,51.45630837701438,25.487397794560717,51.456306651342665,25.487388937280368,51.456304925671205,25.48737122271961,51.45630147432905,25.487362365439207,51.45629974865835,25.487353508158773,51.4562980229879,25.487344650878327,51.456296297317714,25.487335793597858,51.45629457164778
2552,25.48738163,51.45629341,25.487434773681894,51.45630376403129,25.487328486317384,51.45628305597786,25.487425916401627,51.45630203835878,25.48741705912134,51.456300312686515,25.487408201841035,51.45629858701451,25.487399344560714,51.45629686134274,25.487390487280365,51.45629513567125,25.487372772719617,51.45629168432901,25.487363915439207,51.45628995865827,25.48735505815878,51.45628823298779,25.48734620087834,51.456286507317564,25.48733734359787,51.45628478164758
2553,25.48738319,51.45628361,25.487436334493108,51.456293958920234,25.487330045506162,51.456273261088924,25.487427477077638,51.456292234099564,25.48741861966215,51.45629050927914,25.487409762246642,51.45628878445898,25.487400904831112,51.45628705963907,25.487392047415565,51.456285334819405,25.487374332584405,51.45628188518086,25.487365475168797,51.45628016036196,25.487356617753168,51.45627843554332,25.48734776033752,51.456276710724936,25.487338902921852,51.4562749859068
2554,25.48738474,51.45627381,25.48743792075692,51.4562839277161,25.487331559242392,51.45626369229285,25.487429057297476,51.45628224142946,25.48742019383802,51.45628055514307,25.487411330378542,51.45627886885693,25.48740246691905,51.456277182571036,25.487393603459534,51.45627549628539,25.487375876540444,51.456272123714854,25.48736701308087,51.45627043742996,25.48735814962128,51.45626875114531,25.48734928616167,51.45626706486091,25.487340422702044,51.45626537857675
2555,25.48738623,51.456264,25.487439455984717,51.45627382150677,25.48733300401463,51.45625417850192,25.487430584987308,51.456272184588364,25.48742171398988,51.45627054767021,25.487412842992434,51.4562689107523,25.487403971994976,51.45626727383462,25.487395100997496,51.45626563691719,25.48737735900248,51.45626236308305,25.48736848800495,51.45626072616634,25.48735961700739,51.45625908924987,25.487350746009824,51.456257452333645,25.487341875012234,51.45625581541766
2556,25.48738769,51.45625419,25.487440930524578,51.45626391431013,25.487334449474787,51.45624446569849,25.487432057103856,51.45626229359118,25.48742318368312,51.45626067287246,25.487414310262363,51.45625905215399,25.487405436841595,51.45625743143575,25.487396563420806,51.45625581071776,25.487378816579174,51.45625256928248,25.48736994315833,51.45625094856521,25.48736106973747,51.45624932784817,25.48735219631659,51.456247707131375,25.487343322895697,51.456246086414815
2557,25.48738915,51.45624438,25.487442391241785,51.456254099489946,25.487335908757576,51.456234660518675,25.487433517701533,51.45625247957436,25.487424644161262,51.45625085965901,25.48741577062097,51.4562492397439,25.487406897080668,51.45624761982903,25.487398023540337,51.456245999914394,25.48738027645964,51.45624276008585,25.487371402919262,51.45624114017193,25.487362529378863,51.45623952025826,25.48735365583845,51.456237900344824,25.487344782298024,51.456236280431625
2558,25.48739061,51.45623456,25.487443904698527,51.4562439130331,25.487337315300884,51.456225206975205,25.487435022248814,51.45624235419368,25.487426139799084,51.456240795354475,25.487417257349332,51.456239236515515,25.487408374899577,51.456237677676775,25.487399492449793,51.45623611883827,25.48738172755019,51.45623300116196,25.48737284510036,51.456231442324146,25.487363962650516,51.456229883486564,25.487355080200654,51.45622832464921,25.48734619775078,51.45622676581209
2559,25.48739196,51.45622473,25.48744532818248,51.456233553833776,25.487338591816997,51.45621590617406,25.48743643348544,51.45623208319427,25.487427538788378,51.45623061255499,25.487418644091306,51.45622914191592,25.48740974939422,51.45622767127706,25.487400854697114,51.45622620063842,25.48738306530287,51.456223259361806,25.487374170605722,51.45622178872382,25.48736527590856,51.456220318086054,25.487356381211388,51.45621884744851,25.4873474865142,51.456217376811175
2560,25.48739326,51.45621489,25.487446655361882,51.456223509678196,25.48733986463762,51.45620627032947,25.487437756134934,51.45622207306463,25.487428856907975,51.456220636451285,25.487419957681,51.45621919983814,25.487411058454015,51.45621776322522,25.487402159227013,51.4562163266125,25.487384360772968,51.45621345338771,25.487375461545927,51.45621201677564,25.48736656231887,51.45621058016378,25.487357663091796,51.45620914355213,25.487348763864713,51.456207706940695
2561,25.48739455,51.45620504,25.487447949642508,51.456213627072685,25.48734115035699,51.456196452934954,25.487439049702125,51.45621219589337,25.487430149761728,51.45621076471427,25.487421249821313,51.45620933353539,25.487412349880888,51.45620790235672,25.48740344994045,51.45620647117825,25.48738565005953,51.456203608821966,25.48737675011905,51.45620217764414,25.487367850178558,51.45620074646653,25.487358950238047,51.456199315289126,25.48735005029753,51.45619788411193
2562,25.48739584,51.4561952,25.487449290280832,51.45620339130902,25.48734238971872,51.45618700869828,25.487440381900722,51.456202026090345,25.4874314735206,51.45620066087187,25.487422565140474,51.456199295653605,25.487413656760328,51.456197930435536,25.48740474838017,51.456196565217674,25.487386931619817,51.456193834782546,25.48737802323962,51.45619246956529,25.487369114859412,51.45619110434823,25.4873602064792,51.45618973913138,25.487351298098964,51.456188373914735
2563,25.48739701,51.45618534,25.48745054791788,51.45619279591719,25.487343472081747,51.456177884089456,25.48744162493159,51.456191553263864,25.48743270194529,51.45619031061072,25.487423778958984,51.456189067957766,25.48741485597267,51.45618782530499,25.487405932986338,51.4561865826524,25.48738808701365,51.45618409734778,25.48737916402729,51.45618285469575,25.487370241040917,51.45618161204389,25.48736131805454,51.45618036939223,25.48735239506815,51.45617912674075
2564,25.48739808,51.45617546,25.48745165470439,51.456182584252524,25.487344505295265,51.45616833575383,25.487442725587016,51.45618139687666,25.487433796469627,51.45618020950098,25.48742486735223,51.45617902212547,25.487415938234832,51.456177834750136,25.48740700911742,51.45617664737498,25.487389150882564,51.4561742726252,25.487380221765125,51.45617308525057,25.487371292647673,51.45617189787612,25.487362363530217,51.456170710501844,25.487353434412743,51.45616952312775
2565,25.48739915,51.45616559,25.48745272470439,51.45617271425264,25.487345575295276,51.45615846575372,25.487443795587016,51.45617152687676,25.48743486646963,51.45617033950105,25.48742593735224,51.456169152125526,25.487417008234836,51.45616796475017,25.487408079117426,51.456166777374996,25.48739022088257,51.45616440262518,25.487381291765132,51.456163215250534,25.48737236264768,51.45616202787606,25.48736343353022,51.45616084050177,25.487354504412753,51.45615965312765
2566,25.48740022,51.45615571,25.487453833556835,51.45616246603928,25.487346606442866,51.45614895396674,25.487444897964053,51.45616134003232,25.487435962371258,51.456160214025516,25.487427026778455,51.456159088018886,25.487418091185646,51.456157962012426,25.48740915559283,51.45615683600613,25.487391284407167,51.456154583994035,25.487382348814325,51.45615345798824,25.48737341322147,51.456152331982615,25.48736447762861,51.45615120597716,25.48735554203574,51.45615007997186
2567,25.48740118,51.45614582,25.487454861419458,51.456151878719105,25.487347498580288,51.4561397612863,25.487445914516233,51.45615086893222,25.487436967612997,51.45614985914547,25.487428020709757,51.45614884935888,25.487419073806514,51.45614783957244,25.487410126903256,51.45614682978614,25.487392233096728,51.456144810214006,25.487383286193452,51.45614380042817,25.48737433929017,51.456142790642474,25.487365392386888,51.45614178085694,25.487356445483588,51.456140771071546
2568,25.48740204,51.45613592,25.4874557511591,51.45614164612179,25.487348328840685,51.45613019388333,25.487446799299263,51.45614069176781,25.487437847439423,51.45613973741396,25.487428895579576,51.45613878306026,25.487419943719726,51.4561378287067,25.487410991859864,51.45613687435328,25.48739308814013,51.45613496564687,25.48738413628025,51.456134011293884,25.48737518442037,51.45613305694103,25.487366232560483,51.45613210258832,25.487357280700586,51.456131148235755
2569,25.4874029,51.45612602,25.487456608285708,51.45613177910335,25.48734919171407,51.4561202609018,25.48744765690477,51.45613081925244,25.487438705523825,51.45612985940166,25.487429754142877,51.45612889955103,25.487420802761925,51.45612793970054,25.487411851380962,51.456126979850204,25.487393948619022,51.456125060149944,25.487384997238046,51.45612410030003,25.487376045857058,51.45612314045026,25.487367094476067,51.45612218060063,25.487358143095072,51.45612122075114
2570,25.48740377,51.45611612,25.487457530328474,51.45612124867557,25.487350009671353,51.45611099132901,25.48744857027374,51.45612039389599,25.487439610219,51.45611953911654,25.487430650164256,51.456118684337206,25.48742169010951,51.45611782955801,25.487412730054753,51.45611697477894,25.487394809945236,51.45611526522118,25.48738584989047,51.456114410442495,25.487376889835694,51.45611355566393,25.48736792978092,51.4561127008855,25.487358969726134,51.45611184610719
2571,25.48740444,51.45610621,25.487458282537922,51.45611014028033,25.487350597461976,51.4561022797232,25.487449308781606,51.45610948523336,25.48744033502529,51.456108830186494,25.48743136126897,51.456108175139725,25.487422387512648,51.456107520093056,25.487413413756325,51.45610686504648,25.487395466243665,51.45610555495362,25.487386492487335,51.456104899907345,25.487377518730995,51.45610424486116,25.487368544974657,51.45610358981508,25.487359571218317,51.45610293476909
2572,25.48740495,51.45609628,25.487458820455736,51.45609970879427,25.48735107954419,51.4560928512088,25.487449842046445,51.456099137328344,25.487440863637165,51.456098565862504,25.48743188522787,51.45609799439675,25.487422906818587,51.45609742293108,25.487413928409293,51.456096851465496,25.487395971590704,51.45609570853458,25.487386993181403,51.456095137069255,25.487378014772105,51.45609456560402,25.4873690363628,51.45609399413886,25.4873600579535,51.45609342267379
2573,25.48740547,51.45608635,25.487459340455736,51.4560897787943,25.48735159954419,51.45608292120877,25.487450362046445,51.45608920732837,25.48744138363716,51.45608863586252,25.48743240522787,51.45608806439676,25.487423426818584,51.45608749293109,25.48741444840929,51.4560869214655,25.4873964915907,51.45608577853458,25.487387513181403,51.45608520706924,25.487378534772102,51.456084635604,25.487369556362797,51.45608406413884,25.487360577953496,51.45608349267376
2574,25.48740598,51.45607642,25.48745987880541,51.456079249683754,25.487352081194537,51.45607359031879,25.48745089567118,51.45607877806962,25.487441912536944,51.45607830645556,25.48743292940271,51.456077834841565,25.487423946268475,51.45607736322764,25.48741496313424,51.45607689161378,25.48739699686576,51.45607594838629,25.48738801373152,51.456075476772654,25.487379030597275,51.456075005159086,25.487370047463028,51.45607453354558,25.487361064328784,51.45607406193215
