Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
        0.186, 0.0527506396174, 0.485997706652, 0.378900587559, -4150.5859375, -312.129211426, 11080.8085938, -46.5016937256, -4.16189670563
        0.187, 0.0680739507079, 0.493819177151, 0.409585505724, -4031.15991211, -326.799377441, 10690.2207031, -44.0400886536, 5.09057855606
        0.188, 0.0826530233026, 0.495866775513, 0.442303806543, -3762.07128906, -337.805114746, 10179.4052734, -38.0467567444,  12.738524437
        0.189, 0.0962064117193, 0.492653936148, 0.476740717888, -3345.20800781, -350.705413818,     9651.0625, -31.8288192749, 17.0633640289
         0.19, 0.108348362148, 0.485195636749, 0.512584745884, -2783.77392578, -367.351470947, 9185.31152344, -27.0120735168, 17.6765174866
        0.191, 0.118334978819, 0.47456163168, 0.549573779106, -2054.06958008, -384.533203125, 8816.17285156, -23.2945137024, 14.8683872223
        0.192, 0.125283822417, 0.46179574728, 0.587495863438, -1214.07177734, -402.107910156, 8559.54394531, -20.8684196472,  9.3174161911
        0.193, 0.128643348813, 0.447601646185, 0.626204311848, -427.878051758, -417.679321289, 8380.57324219, -20.2499694824, 2.34860229492
        0.194, 0.128345414996, 0.432401359081, 0.665579855442, 226.075668335, -429.634155273, 8219.00976562, -20.2957115173, -4.78672456741
        0.195, 0.12453340739, 0.416403383017, 0.705504000187, 708.319396973, -437.145019531, 8036.35302734, -21.0614776611, -10.8276796341
        0.196, 0.117512486875, 0.399562597275, 0.745831251144, 1048.80102539, -441.019683838, 7774.79101562, -22.2969665527, -14.6410579681
